,Unnamed: 0,Unnamed: 0_x,nbIterTraces,nbGranular,mu,lambda,nbElite,nbClose,nbIterPenaltyManagement,targetFeasible,penaltyIncrease,penaltyDecrease,name,Unnamed: 0_y,hiper_parameter_agg,conj_clientes,instancia,custo
371,371,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,371,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n491-k59.vrp,69439.0
372,372,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,372,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n195-k51.vrp,44893.0
373,373,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,373,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n261-k13.vrp,27730.0
374,374,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,374,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n480-k70.vrp,91740.0
375,375,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,375,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n420-k130.vrp,110370.0
376,376,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,376,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_14.vrp,1133.0
377,377,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,377,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n280-k17.vrp,34428.0
378,378,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,378,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n190-k8.vrp,17450.0
379,379,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,379,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT5.vrp,1324.0
380,380,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,380,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n317-k53.vrp,79092.0
381,381,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,381,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n524-k153.vrp,
382,382,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,382,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_15.vrp,1410.0
383,383,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,383,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n613-k62.vrp,62419.0
384,384,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,384,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n401-k29.vrp,67757.0
385,385,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,385,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n204-k19.vrp,19963.0
386,386,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,386,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n670-k130.vrp,
387,387,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,387,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n336-k84.vrp,
388,388,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,388,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n223-k34.vrp,41640.0
389,389,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,389,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n275-k28.vrp,21750.0
390,390,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,390,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_2.vrp,8550.0
391,391,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,391,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT7.vrp,911.0
392,392,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,392,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n1001-k43.vrp,77017.0
393,393,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,393,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n766-k71.vrp,118722.0
394,394,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,394,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n411-k19.vrp,20775.0
395,395,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,395,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n536-k96.vrp,97497.0
396,396,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,396,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n303-k21.vrp,22432.0
397,397,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,397,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n439-k37.vrp,37433.0
398,398,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,398,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n186-k15.vrp,24813.0
399,399,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,399,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n749-k98.vrp,80386.0
400,400,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,400,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n294-k50.vrp,48703.0
401,401,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,401,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n513-k21.vrp,25372.0
402,402,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,402,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n801-k40.vrp,76232.0
403,403,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,403,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n200-k36.vrp,59884.0
404,404,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,404,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n367-k17.vrp,23711.0
405,405,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,405,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n322-k28.vrp,30984.0
406,406,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,406,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n469-k138.vrp,225523.0
407,407,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,407,K7C18J3,K7E5C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n284-k15.vrp,21207.0
408,408,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,408,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT1.vrp,526.0
409,409,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,409,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n209-k16.vrp,31655.0
410,410,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,410,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n957-k87.vrp,87653.0
411,411,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,411,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_20.vrp,1904.0
412,412,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,412,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n106-k14.vrp,26727.0
413,413,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,413,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_17.vrp,714.0
414,414,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,414,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n115-k10.vrp,12775.0
415,415,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,415,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n134-k13.vrp,11177.0
416,416,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,416,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT12.vrp,820.0
417,417,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,417,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n573-k30.vrp,51910.0
418,418,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,418,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n819-k171.vrp,161764.0
419,419,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,419,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n181-k23.vrp,25831.0
420,420,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,420,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n120-k6.vrp,13630.0
421,421,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,421,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n167-k10.vrp,21186.0
422,422,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,422,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n655-k131.vrp,107604.0
423,423,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,423,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT14.vrp,865.0
424,424,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,424,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n157-k13.vrp,16930.0
425,425,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,425,K7C18J3,K7E6C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n308-k13.vrp,26878.0
426,426,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,426,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_7.vrp,10416.0
427,427,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,427,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_10.vrp,663.0
428,428,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,428,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n627-k43.vrp,64973.0
429,429,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,429,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_16.vrp,1708.0
430,430,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,430,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT2.vrp,838.0
431,431,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,431,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n313-k71.vrp,96587.0
432,432,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,432,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n548-k50.vrp,88358.0
433,433,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,433,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n459-k26.vrp,24997.0
434,434,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,434,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n139-k10.vrp,13717.0
435,435,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,435,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT4.vrp,1042.0
436,436,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,436,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT3.vrp,828.0
437,437,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,437,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_3.vrp,11357.0
438,438,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,438,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n586-k159.vrp,194395.0
439,439,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,439,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_12.vrp,986.0
440,440,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,440,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n242-k48.vrp,84955.0
441,441,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,441,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n289-k60.vrp,97514.0
442,442,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,442,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp,58136.0
443,443,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,443,K7C18J3,K7E7C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n376-k94.vrp,148593.0
444,444,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,444,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_11.vrp,834.0
445,445,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,445,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n153-k22.vrp,21646.0
446,446,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,446,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT9.vrp,1168.0
447,447,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,447,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n979-k58.vrp,125285.0
448,448,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,448,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_9.vrp,521.0
449,449,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,449,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n129-k18.vrp,29593.0
450,450,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,450,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n298-k31.vrp,35937.0
451,451,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,451,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n783-k48.vrp,76016.0
452,452,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,452,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n359-k29.vrp,53309.0
453,453,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,453,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n247-k50.vrp,
454,454,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,454,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n214-k11.vrp,11325.0
455,455,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,455,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n733-k159.vrp,141035.0
456,456,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,456,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n502-k39.vrp,69848.0
457,457,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,457,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_5.vrp,6641.0
458,458,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,458,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n936-k151.vrp,
459,459,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,459,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n384-k52.vrp,67936.0
460,460,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,460,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n344-k43.vrp,43613.0
461,461,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,461,K7C18J3,K7E3C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n251-k28.vrp,39538.0
462,462,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,462,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n351-k40.vrp,26995.0
463,463,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,463,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n143-k7.vrp,16226.0
464,464,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,464,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n125-k30.vrp,56755.0
465,465,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,465,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT10.vrp,1425.0
466,466,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,466,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n685-k75.vrp,71199.0
467,467,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,467,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n331-k15.vrp,32449.0
468,468,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,468,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n716-k35.vrp,45537.0
469,469,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,469,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n641-k35.vrp,66844.0
470,470,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,470,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n429-k61.vrp,67538.0
471,471,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,471,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n599-k92.vrp,111779.0
472,472,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,472,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n895-k37.vrp,57299.0
473,473,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,473,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n233-k16.vrp,19975.0
474,474,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,474,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_1.vrp,5801.0
475,475,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,475,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n162-k11.vrp,14225.0
476,476,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,476,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n176-k26.vrp,49020.0
477,477,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,477,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n876-k59.vrp,102775.0
478,478,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,478,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n228-k23.vrp,26334.0
479,479,8,6,421,21,23,22,4,6,107,0.2857142857142857,1.2428571428571429,K7C18J3,479,K7C18J3,K7E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT11.vrp,1080.0
480,480,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,480,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n308-k13.vrp,26939.0
481,481,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,481,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_9.vrp,517.0
482,482,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,482,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n916-k207.vrp,335776.0
483,483,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,483,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n209-k16.vrp,31614.0
484,484,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,484,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n548-k50.vrp,88356.0
485,485,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,485,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT14.vrp,869.0
486,486,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,486,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n429-k61.vrp,67435.0
487,487,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,487,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT11.vrp,1049.0
488,488,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,488,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT10.vrp,1426.0
489,489,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,489,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT9.vrp,1184.0
490,490,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,490,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n344-k43.vrp,43454.0
491,491,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,491,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n701-k44.vrp,85578.0
492,492,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,492,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n303-k21.vrp,22260.0
493,493,5,7,440,19,22,24,4,7,90,0.32,1.24,K5C18J3,493,K5C18J3,K5E2C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_18.vrp,1036.0
